,id,charge,chargingState,chargePercentage,chargeCompletionDate,chargeCompletedAt,chargeLimit,isPluggedIn,chargerVoltage,chargerCurrent,chargerWattage,range,latitude,longitude,createdAt
3429,clzx1r9on00pvc5gwgp2s0pwy,,idle,50,,2024-08-16T18:32:43.274Z,80,False,2,0,0,138,,,2024-08-16T18:32:43.276Z
3430,clzx1waib00r7c5gw2zt8bfwh,,idle,50,,2024-08-16T18:36:37.563Z,80,False,2,0,0,138,,,2024-08-16T18:36:37.647Z
3431,clzx2198700sjc5gwwmq9cjal,,idle,50,,2024-08-16T18:40:29.255Z,80,False,2,0,0,138,,,2024-08-16T18:40:29.257Z
3432,clzx2620100tlc5gw4z6sa313,,idle,50,,2024-08-16T18:44:11.701Z,80,False,2,0,0,138,,,2024-08-16T18:44:13.167Z
3433,clzx2ax5700wbc5gwohg3e3cz,,idle,50,,2024-08-16T18:48:00.148Z,80,False,2,0,0,138,,,2024-08-16T18:48:00.149Z
3434,clzx2fm4300xlc5gwggfky8rb,,idle,50,,2024-08-16T18:51:39.047Z,80,False,2,0,0,138,,,2024-08-16T18:51:39.142Z
3435,clzx2kaid00yvc5gwdiemk2w6,,idle,50,,2024-08-16T18:55:16.878Z,80,False,2,0,0,137,,,2024-08-16T18:55:17.387Z
3436,clzx2p1rs00zxc5gwycu2oz1l,,idle,50,,2024-08-16T18:58:59.339Z,80,False,2,0,0,137,,,2024-08-16T18:58:59.341Z
3437,clzx2tnan000fdnixbaplxtxp,,idle,50,,2024-08-16T19:02:33.234Z,80,False,2,0,0,137,,,2024-08-16T19:02:33.880Z
3438,clzx2y77q000oqsch67n51kzi,,idle,50,,2024-08-16T19:06:05.877Z,80,False,2,0,0,137,,,2024-08-16T19:06:06.309Z
3439,clzx32o48001qqsch9wev6tjb,,idle,50,,2024-08-16T19:09:34.633Z,80,False,2,0,0,137,,,2024-08-16T19:09:34.853Z
3440,clzx3756y0030qsch198ofkv1,,idle,50,,2024-08-16T19:13:02.822Z,80,False,2,0,0,137,,,2024-08-16T19:13:03.585Z
3441,clzx3bkkk005oqschxsthwzwq,,idle,50,,2024-08-16T19:16:30.070Z,80,False,2,0,0,137,,,2024-08-16T19:16:30.155Z
3442,clzx3fy4n006wqsch08mxpdkk,,idle,50,,2024-08-16T19:19:54.358Z,80,False,2,0,0,137,,,2024-08-16T19:19:54.359Z
3443,clzx3kc0g000dfuwwzuu4sq8g,,idle,50,,2024-08-16T19:23:18.888Z,80,False,2,0,0,137,,,2024-08-16T19:23:18.960Z
3444,clzx3omz4001pfuww1gcpav4w,,idle,50,,2024-08-16T19:26:39.704Z,80,False,2,0,0,137,,,2024-08-16T19:26:39.796Z
3445,clzx3t42j0031fuww1pxnukfu,,idle,50,,2024-08-16T19:30:00.836Z,80,False,2,0,0,137,,,2024-08-16T19:30:01.252Z
3446,clzx3x6ye005lfuww1yzwmv1w,,idle,50,,2024-08-16T19:33:18.670Z,80,False,2,0,0,137,,,2024-08-16T19:33:18.922Z
3447,clzx41bvh006vfuwwo8q9p1c3,,idle,50,,2024-08-16T19:36:31.908Z,80,False,2,0,0,137,,,2024-08-16T19:36:31.909Z
3448,clzx45ge0007xfuwwlohap26y,,idle,50,,2024-08-16T19:39:44.347Z,80,False,2,0,0,137,,,2024-08-16T19:39:44.348Z
3449,clzx49iqz0093fuwwggcxcev8,,idle,50,,2024-08-16T19:42:54.061Z,80,False,2,0,0,137,,,2024-08-16T19:42:54.063Z
3450,clzx4dk4500bpfuww3vyylemi,,idle,50,,2024-08-16T19:46:02.392Z,80,False,2,0,0,137,,,2024-08-16T19:46:02.461Z
3451,clzx4itcy00d3fuwwis9gyza5,,idle,50,,2024-08-16T19:50:05.155Z,80,False,2,0,0,137,,,2024-08-16T19:50:05.667Z
3452,clzx4p7uz0009q1stol57774m,,idle,50,,2024-08-16T19:55:05.995Z,80,False,2,0,0,137,,,2024-08-16T19:55:06.494Z
3453,clzx4vvme002hq1stjwb1mlqv,,idle,50,,2024-08-16T20:00:08.101Z,80,False,2,0,0,137,,,2024-08-16T20:00:08.589Z
3454,clzx5233i0049q1std01ynijn,,idle,50,,2024-08-16T20:05:05.954Z,80,False,2,0,0,137,,,2024-08-16T20:05:06.830Z
3455,clzx58i8y005lq1stsntb21uq,,idle,50,,2024-08-16T20:10:06.313Z,80,False,2,0,0,137,,,2024-08-16T20:10:06.314Z
3456,clzx5f5iz007vq1stq9e2wrti,,idle,50,,2024-08-16T20:15:07.570Z,80,False,2,0,0,137,,,2024-08-16T20:15:08.403Z
3457,clzx5ldhn009pq1sti6ep6lkw,,idle,50,,2024-08-16T20:20:06.358Z,80,False,2,0,0,137,,,2024-08-16T20:20:06.652Z
3458,clzx5rtow00b1q1stkitsobgb,,idle,50,,2024-08-16T20:25:06.211Z,80,False,2,0,0,137,,,2024-08-16T20:25:07.703Z
3459,clzx5yg8p00dbq1stv4wcli7m,,idle,50,,2024-08-16T20:30:06.432Z,80,False,2,0,0,137,,,2024-08-16T20:30:06.995Z
3460,clzx64o8g00f7q1st5revurof,,idle,50,,2024-08-16T20:35:05.201Z,80,False,2,0,0,136,,,2024-08-16T20:35:06.519Z
3461,clzx6b4vj00gjq1st7aqrt1h1,,idle,50,,2024-08-16T20:40:08.390Z,80,False,2,0,0,136,,,2024-08-16T20:40:08.619Z
3462,clzx6hqoy00ipq1st1r42v5k4,,idle,50,,2024-08-16T20:45:07.681Z,80,False,2,0,0,136,,,2024-08-16T20:45:08.055Z
3463,clzx6nzkw00khq1std758dwqo,,idle,50,,2024-08-16T20:50:05.363Z,80,False,2,0,0,136,,,2024-08-16T20:50:06.330Z
3464,clzx6ulcx000hnyre11eidfsa,,idle,50,,2024-08-16T20:55:07.849Z,80,False,2,0,0,136,,,2024-08-16T20:55:08.374Z
3465,clzx6xope001t6urmxmrldji0,,idle,50,,2024-08-16T20:57:40.754Z,80,False,2,0,0,136,,,2024-08-16T20:57:40.755Z
3466,clzx7129t003v6urmtn888eav,,idle,50,,2024-08-16T21:00:09.649Z,80,False,2,0,0,136,,,2024-08-16T21:00:09.650Z
3467,clzx77dqu008h6urmq18rnzlj,,idle,50,,2024-08-16T21:05:13.131Z,80,False,2,0,0,136,,,2024-08-16T21:05:13.132Z
3468,clzx7doql009v6urmff5sebnb,,idle,50,,2024-08-16T21:10:04.896Z,80,False,2,0,0,136,,,2024-08-16T21:10:05.779Z
3469,clzx7kct600c36urmbnlttczo,,idle,50,,2024-08-16T21:15:05.637Z,80,False,2,0,0,136,,,2024-08-16T21:15:06.477Z
3470,clzx7qkha00dz6urmdqj9znlh,,idle,50,,2024-08-16T21:20:06.532Z,80,False,2,0,0,136,,,2024-08-16T21:20:07.281Z
3471,clzx7x08w00fd6urmvn77n0m2,,idle,50,,2024-08-16T21:25:08.683Z,80,False,2,0,0,136,,,2024-08-16T21:25:08.685Z
3472,clzx83mqx00hf6urmcz3wz3l6,,idle,50,,2024-08-16T21:30:05.174Z,80,False,2,0,0,136,,,2024-08-16T21:30:05.182Z
3473,clzx89v9h00jd6urm84xxgut8,,idle,50,,2024-08-16T21:35:08.754Z,80,False,2,0,0,136,,,2024-08-16T21:35:08.755Z
3474,clzx8g9nm00kp6urmb1w344ua,,idle,50,,2024-08-16T21:40:06.213Z,80,False,2,0,0,136,,,2024-08-16T21:40:06.488Z
3475,clzx8mxpz00mx6urm89f8qx22,,idle,50,,2024-08-16T21:45:07.529Z,80,False,2,0,0,136,,,2024-08-16T21:45:07.530Z
3476,clzx8t4sw00ot6urm5nrfe5t9,,idle,50,,2024-08-16T21:50:06.586Z,80,False,2,0,0,136,,,2024-08-16T21:50:06.816Z
3477,clzx8zkbk00q76urmse621vld,,idle,50,,2024-08-16T21:55:05.384Z,80,False,2,0,0,136,,,2024-08-16T21:55:05.386Z
3478,clzx968iz00sh6urmz5kqpq2z,,idle,50,,2024-08-16T22:00:06.929Z,80,False,2,0,0,136,,,2024-08-16T22:00:07.025Z
3479,clzx9cfgn00uh6urmykigofw7,,idle,50,,2024-08-16T22:05:05.794Z,80,False,2,0,0,136,,,2024-08-16T22:05:05.796Z
3480,clzx9iupi00vz6urmguiucz2h,,idle,50,,2024-08-16T22:10:07.159Z,80,False,2,0,0,136,,,2024-08-16T22:10:07.480Z
3481,clzx9pg7r00y56urmbqbmw6xa,,idle,50,,2024-08-16T22:15:06.321Z,80,False,2,0,0,136,,,2024-08-16T22:15:06.323Z
3482,clzx9vpve01096urmor1a4q6p,,charging,50,,2024-08-16T22:20:05.898Z,80,False,2,0,0,135,47.655849,-122.314958,2024-08-16T22:20:05.900Z
3483,clzxa2419011t6urmuw8knnj6,,discharging,49,,2024-08-16T22:25:04.770Z,80,False,2,0,0,133,47.655849,-122.314958,2024-08-16T22:25:04.886Z
3484,clzxa8tf5013x6urmx78z1cl5,,idle,49,,2024-08-16T22:30:06.396Z,80,False,2,0,0,133,,,2024-08-16T22:30:06.492Z
3485,clzxaezwv01676urmi99a2k9a,,idle,49,,2024-08-16T22:35:05.046Z,80,False,2,0,0,133,,,2024-08-16T22:35:05.048Z
3486,clzxalezh017r6urm38y6ptyp,,idle,49,,2024-08-16T22:40:05.129Z,80,False,2,0,0,133,,,2024-08-16T22:40:05.194Z
3487,clzxas2ol01a16urm97j0lmyt,,idle,49,,2024-08-16T22:45:04.985Z,80,False,2,0,0,133,,,2024-08-16T22:45:06.453Z
3488,clzxayckn01c76urmemx0t5sg,,idle,49,,2024-08-16T22:50:04.864Z,80,False,2,0,0,133,,,2024-08-16T22:50:04.865Z
3489,clzxb4ptf01dn6urmhf0hy2at,,idle,49,,2024-08-16T22:55:04.878Z,80,False,2,0,0,133,,,2024-08-16T22:55:04.964Z
3490,clzxbbdmk01ft6urmo5j4jrcg,,idle,49,,2024-08-16T23:00:05.973Z,80,False,2,0,0,133,,,2024-08-16T23:00:06.240Z
3491,clzxbhkrn01hv6urmnvgu4bc8,,idle,49,,2024-08-16T23:05:05.072Z,80,False,2,0,0,133,,,2024-08-16T23:05:05.183Z
3492,clzxbo0el01jb6urmbo1d2fm4,,idle,49,,2024-08-16T23:10:05.814Z,80,False,2,0,0,133,,,2024-08-16T23:10:05.870Z
3493,clzxbuoae01lh6urmo9892lkh,,idle,49,,2024-08-16T23:15:05.886Z,80,False,2,0,0,133,,,2024-08-16T23:15:05.888Z
3494,clzxc0uxs0009478i97gr9aho,,idle,49,,2024-08-16T23:20:04.734Z,80,False,2,0,0,133,,,2024-08-16T23:20:04.736Z
3495,clzxc79ux001p478igbsxxadc,,idle,49,,2024-08-16T23:25:05.031Z,80,False,2,0,0,133,,,2024-08-16T23:25:05.161Z
3496,clzxcdwju003v478imqr3014c,,idle,49,,2024-08-16T23:30:06.158Z,80,False,2,0,0,133,,,2024-08-16T23:30:06.159Z
3497,clzxck6ow005p478i3akk6r1k,,idle,49,,2024-08-16T23:35:05.125Z,80,False,2,0,0,133,,,2024-08-16T23:35:05.126Z
3498,clzxcqlbx0073478ieokhvxgr,,idle,49,,2024-08-16T23:40:05.126Z,80,False,2,0,0,133,,,2024-08-16T23:40:05.127Z
3499,clzxcx49a0093478i0h0wjhhi,,idle,49,,2024-08-16T23:45:06.114Z,80,False,2,0,0,133,,,2024-08-16T23:45:06.115Z
3500,clzxd3e5x00ax478il7pzpv6a,,idle,49,,2024-08-16T23:50:04.723Z,80,False,2,0,0,133,,,2024-08-16T23:50:04.725Z
3501,clzxd9w4100cb478iiyupzx96,,idle,49,,2024-08-16T23:55:05.369Z,80,False,2,0,0,133,,,2024-08-16T23:55:05.370Z
3502,clzxdglny00ej478ikvelnci8,,idle,49,,2024-08-17T00:00:06.630Z,80,False,2,0,0,133,,,2024-08-17T00:00:06.631Z
3503,clzxdmr8s00gf478i2r5l3u20,,idle,49,,2024-08-17T00:05:04.967Z,80,False,2,0,0,133,,,2024-08-17T00:05:04.968Z
3504,clzxdt77p00hp478inu1d2hlp,,discharging,49,,2024-08-17T00:10:05.795Z,80,False,2,0,0,132,47.655849,-122.314958,2024-08-17T00:10:05.796Z
3505,clzxdzv3h00jv478irkitoq1e,,discharging,48,,2024-08-17T00:15:08.715Z,80,False,2,0,0,131,47.655849,-122.314958,2024-08-17T00:15:08.716Z
3506,clzxe61n400lp478i550jis2z,,charging,47,,2024-08-17T00:20:06.130Z,80,False,2,0,0,128,47.655849,-122.314958,2024-08-17T00:20:06.131Z
3507,clzxech9v00n1478is7hlwdot,,charging,47,,2024-08-17T00:25:05.782Z,80,False,2,0,0,127,47.655849,-122.314958,2024-08-17T00:25:05.783Z
3508,clzxeiz2t00or478ijwm54344,,idle,46,,2024-08-17T00:30:05.306Z,80,False,2,0,0,127,,,2024-08-17T00:30:05.307Z
3509,clzxepavo00qz478iuoaj41e3,,idle,46,,2024-08-17T00:35:04.787Z,80,False,2,0,0,127,,,2024-08-17T00:35:04.788Z
3510,clzxevqgw00s9478i95pnvpke,,idle,46,,2024-08-17T00:40:05.925Z,80,False,2,0,0,126,,,2024-08-17T00:40:05.926Z
3511,clzxf2e5d00ud478ijecmclks,,idle,46,,2024-08-17T00:45:07.386Z,80,False,2,0,0,126,,,2024-08-17T00:45:07.387Z
3512,clzxf8m6300w5478icte84dex,,idle,46,,2024-08-17T00:50:04.752Z,80,False,2,0,0,126,,,2024-08-17T00:50:04.753Z
3513,clzxff0u100xd478i3cp6m1si,,idle,46,,2024-08-17T00:55:04.489Z,80,False,2,0,0,126,,,2024-08-17T00:55:04.502Z
3514,clzxfln4v00z9478iwncbvhth,,idle,46,,2024-08-17T01:00:05.590Z,80,False,2,0,0,126,,,2024-08-17T01:00:05.591Z
3515,clzxfrwzf0113478ihig1u1lb,,idle,46,,2024-08-17T01:05:04.809Z,80,False,2,0,0,126,,,2024-08-17T01:05:04.809Z
3516,clzxfycjf012b478irq4r7zw6,,idle,46,,2024-08-17T01:10:05.591Z,80,False,2,0,0,126,,,2024-08-17T01:10:05.591Z
3517,clzxg505f014d478ihrbcv182,,idle,46,,2024-08-17T01:15:08.661Z,80,False,2,0,0,126,,,2024-08-17T01:15:08.744Z
3518,clzxgb65k0163478inpix73qd,,idle,46,,2024-08-17T01:20:06.256Z,80,False,2,0,0,126,,,2024-08-17T01:20:06.482Z
3519,clzxghmeb0179478ij5il4rme,,idle,46,,2024-08-17T01:25:05.279Z,80,False,2,0,0,126,,,2024-08-17T01:25:05.570Z
3520,clzxgo2i60195478irzcyr9su,,idle,46,,2024-08-17T01:30:06.207Z,80,False,2,0,0,126,,,2024-08-17T01:30:06.514Z
3521,clzxguhaf01b1478ibi3l7ch6,,idle,46,,2024-08-17T01:35:05.471Z,80,False,2,0,0,126,,,2024-08-17T01:35:05.886Z
3522,clzxh0x3a01c9478i98yy3mbh,,idle,46,,2024-08-17T01:40:06.258Z,80,False,2,0,0,126,,,2024-08-17T01:40:06.508Z
3523,clzxh7h1t01dx478ijx0frof0,,idle,46,,2024-08-17T01:45:05.453Z,80,False,2,0,0,126,,,2024-08-17T01:45:06.200Z
3524,clzxhdrso01fz478iy66wncgx,,idle,46,,2024-08-17T01:50:06.232Z,80,False,2,0,0,126,,,2024-08-17T01:50:06.559Z
3525,clzxhk9sc01h7478is4dohq40,,idle,46,,2024-08-17T01:55:04.796Z,80,False,2,0,0,126,,,2024-08-17T01:55:05.202Z
3526,clzxhqvmh01j7478io0qo6h7f,,idle,46,,2024-08-17T02:00:07.590Z,80,False,2,0,0,126,,,2024-08-17T02:00:07.591Z
3527,clzxhx2ct01kx478i48u2f3pu,,idle,46,,2024-08-17T02:05:05.571Z,80,False,2,0,0,126,,,2024-08-17T02:05:06.879Z
3528,clzxi3hv801m5478iyknb9wba,,idle,46,,2024-08-17T02:10:07.119Z,80,False,2,0,0,126,,,2024-08-17T02:10:07.194Z
3529,clzxia5qa01o9478ioapamm3t,,idle,46,,2024-08-17T02:15:05.457Z,80,False,2,0,0,126,,,2024-08-17T02:15:05.851Z
3530,clzxigcuw01q1478im83k1r4n,,discharging,46,,2024-08-17T02:20:04.990Z,80,False,2,0,0,125,47.655849,-122.314958,2024-08-17T02:20:05.447Z
3531,clzxims1x01rb478ipkj1g5po,,discharging,45,,2024-08-17T02:25:07.089Z,80,False,2,0,0,122,47.655849,-122.314958,2024-08-17T02:25:07.111Z
3532,clzxithnm01tp478iwjftdb3h,,discharging,43,,2024-08-17T02:30:14.698Z,80,False,2,0,0,119,47.655849,-122.314958,2024-08-17T02:30:14.699Z
3533,clzxizo0401v9478imp98b93r,,discharging,43,,2024-08-17T02:35:08.466Z,80,False,2,0,0,117,47.655849,-122.314958,2024-08-17T02:35:08.544Z
3534,clzxj650001wl478i9evvenfu,,discharging,42,,2024-08-17T02:40:10.208Z,80,False,2,0,0,114,47.655849,-122.314958,2024-08-17T02:40:10.501Z
3535,clzxjcrdf01yj478ide45n8gj,,idle,42,,2024-08-17T02:45:04.848Z,80,False,2,0,0,114,,,2024-08-17T02:45:04.911Z
3536,clzxjj2ty020d478i10wl1fs6,,discharging,41,,2024-08-17T02:50:14.145Z,80,False,2,0,0,113,47.655849,-122.314958,2024-08-17T02:50:14.229Z
3537,clzxjpdm4021j478ii8joqvil,,discharging,41,,2024-08-17T02:55:04.537Z,80,False,2,0,0,112,47.655849,-122.314958,2024-08-17T02:55:05.846Z
3538,clzxjw24q023h478icz7mkohv,,discharging,41,,2024-08-17T03:00:05.201Z,80,False,2,0,0,112,47.655849,-122.314958,2024-08-17T03:00:05.442Z
3539,clzxk28r30283478i0fqeerqm,,idle,40,,2024-08-17T03:05:04.519Z,80,False,2,0,0,109,47.655849,-122.314958,2024-08-17T03:05:04.940Z
3540,clzxk8ms8029f478ig9pbvy09,,discharging,40,,2024-08-17T03:10:05.096Z,80,False,2,0,0,108,47.655849,-122.314958,2024-08-17T03:10:05.679Z
3541,clzxkf8cf02bb478iq286dgga,,idle,39,,2024-08-17T03:15:04.357Z,80,False,2,0,0,106,,,2024-08-17T03:15:04.358Z
3542,clzxkli6f02db478i8wh3iwmn,,idle,39,,2024-08-17T03:20:05.164Z,80,False,2,0,0,106,,,2024-08-17T03:20:05.164Z
3543,clzxkrx2002el478itg9jgwj2,,idle,39,,2024-08-17T03:25:05.004Z,80,False,2,0,0,106,,,2024-08-17T03:25:05.005Z
3544,clzxkyfgn02gh478iszp51mlg,,idle,39,,2024-08-17T03:30:05.100Z,80,False,2,0,0,105,,,2024-08-17T03:30:05.101Z
3545,clzxl4qqs02i9478ior6bqcjw,,idle,38,,2024-08-17T03:35:04.618Z,80,False,2,0,0,104,,,2024-08-17T03:35:04.631Z
3546,clzxlb7qr02jh478ioiitieas,,idle,38,,2024-08-17T03:40:04.895Z,80,False,2,0,0,102,,,2024-08-17T03:40:04.911Z
3547,clzxlhubq02ld478iabdxlspv,,idle,38,,2024-08-17T03:45:04.928Z,80,False,2,0,0,102,,,2024-08-17T03:45:04.942Z
3548,clzxlo2p802n5478iduv897i7,,idle,37,,2024-08-17T03:50:05.520Z,80,False,2,0,0,102,,,2024-08-17T03:50:05.534Z
3549,clzxlui5o02o9478iwpu2h3ul,,idle,37,,2024-08-17T03:55:04.320Z,80,False,2,0,0,102,,,2024-08-17T03:55:04.321Z
3550,clzxm12di02q1478iszgel1nm,,idle,37,,2024-08-17T04:00:04.800Z,80,False,2,0,0,102,,,2024-08-17T04:00:04.801Z
3551,clzxm7ehu02rv478ipojrx0bo,,idle,37,,2024-08-17T04:05:04.696Z,80,False,2,0,0,101,,,2024-08-17T04:05:04.698Z
3552,clzxmdtza02t1478i6hvy4kt7,,idle,37,,2024-08-17T04:10:06.735Z,80,False,2,0,0,101,,,2024-08-17T04:10:06.737Z
3553,clzxmkhsq02ux478izdermp3i,,idle,37,,2024-08-17T04:15:04.972Z,80,False,2,0,0,101,,,2024-08-17T04:15:04.973Z
3554,clzxmqp2802wr478i836o75gs,,idle,37,,2024-08-17T04:20:06.220Z,80,False,2,0,0,101,,,2024-08-17T04:20:06.222Z
3555,clzxmx4j802xz478i76qlg1jr,,idle,37,,2024-08-17T04:25:04.620Z,80,False,2,0,0,101,,,2024-08-17T04:25:04.878Z
3556,clzxn3sde02zx478if844tpg9,,idle,37,,2024-08-17T04:30:05.740Z,80,False,2,0,0,101,,,2024-08-17T04:30:07.004Z
3557,clzxn9xvb031l478ifckdlhve,,charging,37,,2024-08-17T04:35:04.417Z,80,False,2,0,0,100,47.655849,-122.314958,2024-08-17T04:35:04.418Z
3558,clzxngdlh032p478iozhhh1tj,,discharging,37,,2024-08-17T04:40:05.108Z,80,False,2,0,0,99,47.650188,-122.304205,2024-08-17T04:40:05.109Z
3559,clzxnmzsb034h478ixsff7aqo,,discharging,36,,2024-08-17T04:45:04.417Z,80,False,2,0,0,99,,,2024-08-17T04:45:04.418Z
3560,clzxnt85y0365478i6ikc42pd,,discharging,36,,2024-08-17T04:50:05.001Z,80,False,2,0,0,98,,,2024-08-17T04:50:05.002Z
3561,clzxnznrd037c478inryfmsdc,,discharging,36,,2024-08-17T04:55:05.140Z,80,False,2,0,0,98,47.650188,-122.304205,2024-08-17T04:55:05.141Z
3562,clzxo6akt0394478i3c1s4qds,,discharging,35,,2024-08-17T05:00:05.471Z,80,False,2,0,0,96,47.650188,-122.304205,2024-08-17T05:00:05.472Z
3563,clzxociq203au478i87khi3ed,,idle,34,,2024-08-17T05:05:04.696Z,80,False,2,0,0,94,,,2024-08-17T05:05:04.697Z
3564,clzxoiyep03c0478ixe34mmf8,,idle,34,,2024-08-17T05:10:05.181Z,80,False,2,0,0,94,,,2024-08-17T05:10:05.182Z
3565,clzxopki803du478iw0h3lh12,,discharging,34,,2024-08-17T05:15:04.627Z,80,False,2,0,0,94,47.650188,-122.304205,2024-08-17T05:15:04.628Z
3566,clzxovvok03fk478irvtmqwwf,,discharging,34,,2024-08-17T05:20:05.244Z,80,False,2,0,0,92,47.538632,-122.370894,2024-08-17T05:20:05.245Z
3567,clzxp290y03gm478izkk517rv,,charging,33,,2024-08-17T05:25:04.691Z,80,False,2,0,0,89,47.538632,-122.370894,2024-08-17T05:25:04.693Z
3568,clzxpf3me03k6478ivkiorrnh,,charging,29,,2024-08-17T05:35:04.545Z,80,False,2,0,0,78,47.538632,-122.370894,2024-08-17T05:35:04.675Z
3569,clzxplj9103la478i27r2cw73,,charging,28,,2024-08-17T05:40:05.720Z,80,False,2,0,0,76,47.629875,-122.300983,2024-08-17T05:40:05.722Z
3570,clzxps52s03n2478ic2bs0wwf,,charging,27,,2024-08-17T05:45:04.639Z,80,False,2,0,0,73,47.629875,-122.300983,2024-08-17T05:45:04.640Z
3571,clzxpydxt03os478iq5ys8bqn,,discharging,24,,2024-08-17T05:50:04.382Z,80,False,2,0,0,66,47.629875,-122.300983,2024-08-17T05:50:04.634Z
3572,clzxq4tcs03pw478i68fmdtmq,,discharging,24,,2024-08-17T05:55:04.893Z,80,False,2,0,0,64,47.629875,-122.300983,2024-08-17T05:55:04.895Z
3573,clzxqbg9s03rq478i5gcpgfnu,,charging,23,,2024-08-17T06:00:07.020Z,80,False,2,0,0,62,47.629875,-122.300983,2024-08-17T06:00:07.022Z
3574,clzxqhosq03tc478imi64s6w8,,discharging,22,,2024-08-17T06:05:04.797Z,80,False,2,0,0,59,47.629875,-122.300983,2024-08-17T06:05:04.798Z
3575,clzxqo4cm03ue478idq4uy49s,,idle,22,,2024-08-17T06:10:05.197Z,80,False,2,0,0,59,,,2024-08-17T06:10:05.198Z
3576,clzxquqe403w8478i0p4mh7cd,,idle,22,,2024-08-17T06:15:05.807Z,80,False,2,0,0,59,,,2024-08-17T06:15:05.808Z
3577,clzxr0z2703xu478ilkko9frw,,idle,22,,2024-08-17T06:20:04.877Z,80,False,2,0,0,59,,,2024-08-17T06:20:04.878Z
3578,clzxr7ecr03yw478iwubq2qtf,,idle,22,,2024-08-17T06:25:06.252Z,80,False,2,0,0,59,,,2024-08-17T06:25:06.252Z
3579,clzxre08t040m478ihof3fphy,,idle,22,,2024-08-17T06:30:05.711Z,80,False,2,0,0,59,,,2024-08-17T06:30:05.712Z
3580,clzxrk9v5042a478icf2uxgd9,,idle,22,,2024-08-17T06:35:05.192Z,80,False,2,0,0,59,,,2024-08-17T06:35:05.193Z
3581,clzxrqp79043c478idudbupop,,idle,22,,2024-08-17T06:40:04.554Z,80,False,2,0,0,59,,,2024-08-17T06:40:04.555Z
3582,clzxrxc3i0456478i1jt262ld,,idle,21,,2024-08-17T06:45:05.587Z,80,False,2,0,0,58,,,2024-08-17T06:45:05.588Z
3583,clzxs3itz046m478i2rp87gom,,idle,21,,2024-08-17T06:50:04.984Z,80,False,2,0,0,58,,,2024-08-17T06:50:05.036Z
3584,clzxs9xw4047k478i1lvqnnh3,,idle,21,,2024-08-17T06:55:04.503Z,80,False,2,0,0,58,,,2024-08-17T06:55:04.505Z
3585,clzxsgm77049e478iugdmd62o,,idle,21,,2024-08-17T07:00:06.751Z,80,False,2,0,0,58,,,2024-08-17T07:00:06.767Z
3586,clzxsmuk004b4478iv1evbiiw,,idle,21,,2024-08-17T07:05:04.858Z,80,False,2,0,0,58,,,2024-08-17T07:05:04.858Z
3587,clzxst9x504ca478im40t0ti6,,idle,21,,2024-08-17T07:10:04.555Z,80,False,2,0,0,58,,,2024-08-17T07:10:04.556Z
3588,clzxszuzb04e4478iam5rllth,,idle,21,,2024-08-17T07:15:05.386Z,80,False,2,0,0,58,,,2024-08-17T07:15:05.387Z
3589,clzxt64w004fs478ip2ol3snl,,idle,21,,2024-08-17T07:20:04.902Z,80,False,2,0,0,57,,,2024-08-17T07:20:04.903Z
3590,clzxtckff04h0478i2e0gdcrh,,idle,21,,2024-08-17T07:25:05.586Z,80,False,2,0,0,57,,,2024-08-17T07:25:05.587Z
3591,clzxtj6yz04j0478is5wviemj,,idle,21,,2024-08-17T07:30:06.415Z,80,False,2,0,0,57,,,2024-08-17T07:30:06.416Z
3592,clzxtpfu804kq478ixs40ibsq,,idle,21,,2024-08-17T07:35:07.198Z,80,False,2,0,0,57,,,2024-08-17T07:35:07.199Z
3593,clzxtvuq604ly478iqh7lmhuo,,idle,21,,2024-08-17T07:40:04.586Z,80,False,2,0,0,57,,,2024-08-17T07:40:04.587Z
3594,clzxu2h7i04nu478inlyjij04,,idle,21,,2024-08-17T07:45:04.395Z,80,False,2,0,0,57,,,2024-08-17T07:45:04.396Z
3595,clzxu8pu904po478ic7mgb8i0,,idle,21,,2024-08-17T07:50:05.651Z,80,False,2,0,0,57,,,2024-08-17T07:50:05.652Z
3596,clzxuf55i04qu478irqi3rxax,,idle,21,,2024-08-17T07:55:04.581Z,80,False,2,0,0,57,,,2024-08-17T07:55:04.582Z
3597,clzxulr7q04so478izm76b4zr,,idle,21,,2024-08-17T08:00:05.438Z,80,False,2,0,0,57,,,2024-08-17T08:00:05.439Z
3598,clzxus09e04ug478ik19nfq5u,,idle,21,,2024-08-17T08:05:04.234Z,80,False,2,0,0,57,,,2024-08-17T08:05:04.235Z
3599,clzyhto5z0acf478ise486ghv,,discharging,20,,2024-08-17T18:50:15.387Z,80,False,2,0,0,54,47.629875,-122.300983,2024-08-17T18:50:15.389Z
3600,clzyhye6g0adj478is5869i3i,,discharging,20,,2024-08-17T18:53:55.714Z,80,False,2,0,0,52,47.629875,-122.300983,2024-08-17T18:53:55.716Z
3601,clzyi37qb0aet478ix5r29bs4,,idle,19,,2024-08-17T18:57:40.656Z,80,False,2,0,0,52,,,2024-08-17T18:57:40.657Z
3602,clzyi7tq50ahl478i3pqu7j9l,,idle,19,,2024-08-17T19:01:15.743Z,80,False,2,0,0,52,,,2024-08-17T19:01:15.744Z
3603,clzyicfnd0air478i59sv1x9u,,idle,19,,2024-08-17T19:04:50.765Z,80,False,2,0,0,52,,,2024-08-17T19:04:50.767Z
